대피소명,주소,위도,경도,유형
은진초등학교 운동장,서울특별시 은평구 진관1로 21-20 (진관동),37.633021,126.921146,지진대피소
숭인초등학교 운동장,서울특별시 성북구 오패산로16길 37(하월곡동),37.608916,127.038806,지진대피소
연희초등학교 운동장,서울특별시 서대문구 연희로 136(연희동),37.569069,126.933561,지진대피소
본동초등학교 운동장,서울특별시 동작구 노량진로26길 16-40 (본동),37.510282,126.953744,지진대피소
남성초등학교 운동장,서울특별시 동작구 사당로23길 57-14 (사당동),37.484244,126.976303,지진대피소
대림초등학교운동장,서울특별시 동작구 대방동1길 22(대방동),37.500569,126.926168,지진대피소
홍제초등학교 운동장,서울특별시 서대문구 홍은중앙로 13(홍은동),37.592803,126.944278,지진대피소
서일초등학교 운동장,서울특별시 서초구 남부순환로339길 38(서초동),37.484607,127.022712,지진대피소
서이초등학교 운동장,서울특별시 서초구 서운로 35(서초동),37.49112,127.025936,지진대피소
서울고등학교 운동장,서울특별시 서초구 효령로 197(서초동),37.48414,127.005762,지진대피소
서일중학교 운동장,서울특별시 서초구 서운로21길 2(서초동),37.498687,127.022581,지진대피소
신동초등학교 운동장,서울특별시 서초구 나루터로 15(잠원동),37.516736,127.0119,지진대피소
반포고등학교 운동장,서울특별시 서초구 고무래로 71(반포동),37.501767,127.016788,지진대피소
잠원초등학교 운동장,서울특별시 서초구 신반포로16길 15-25 (반포동),37.501364,126.998186,지진대피소
신반포중학교 운동장,서울특별시 서초구 신반포로19길 26(반포동),37.505596,126.996153,지진대피소
반원초등학교 운동장,서울특별시 서초구 잠원로3길 28(잠원동),37.509737,127.004053,지진대피소
방배중학교 운동장,서울특별시 서초구 동광로 144(반포동),37.494591,126.99844,지진대피소
언북초등학교 운동장,서울특별시 강남구 삼성로135길 42(청담동),37.520082,127.046262,지진대피소
소의초등학교 운동장,서울특별시 마포구 마포대로24길 42(아현동),37.552146,126.961153,지진대피소
방일초등학교 운동장,서울특별시 서초구 방배로18길 52(방배동),37.48526,126.9979,지진대피소
남태령어린이공원,서울특별시 서초구 방배동 2956-4,37.466169,126.988618,지진대피소
방배초등학교 운동장,서울특별시 서초구 방배중앙로13길 26(방배동),37.487124,126.987454,지진대피소
서문여자중학교 운동장,서울특별시 서초구 동광로12길 84(방배동),37.488973,126.985081,지진대피소
양재근린공원,서울특별시 서초구 양재동 311,37.471502,127.042646,지진대피소
마포초등학교 운동장,서울특별시 마포구 도화2길 64(도화동),37.538583,126.949093,지진대피소
신성초등학교 운동장,서울특별시 관악구 신림로 114(신림동),37.47148,126.936852,지진대피소
신석초등학교 운동장,서울특별시 마포구 대흥로 33(신수동),37.544016,126.937938,지진대피소
신수중학교 운동장,서울특별시 마포구 신수로 49(신수동),37.5454,126.9337,지진대피소
와우어린이공원,서울특별시 마포구 독막로19길 20-13 (상수동),37.549,126.9253,지진대피소
망원초등학교 운동장,서울특별시 마포구 방울내로5길 28(망원동),37.560533,126.900983,지진대피소
미동초등학교 운동장,서울특별시 서대문구 충정로 52(미근동),37.562845,126.965894,지진대피소
금화초등학교 운동장,서울특별시 서대문구 통일로 165(천연동),37.568557,126.96323,지진대피소
삼광초등학교 운동장,서울특별시 용산구 두텁바위로1나길 19(후암동),37.546898,126.97662,지진대피소
아현중학교 운동장,서울특별시 마포구 마포대로 247(아현동),37.556405,126.957183,지진대피소
청두어린이공원,서울특별시 서초구 방배동 463-14,37.480618,126.985,지진대피소
용강초등학교 운동장 ,서울특별시 마포구 백범로17길 9(대흥동),37.5491,126.9441,지진대피소
와우근린공원,서울특별시 마포구 창전동 3-181,37.553,126.9301,지진대피소
서교초등학교 운동장,서울특별시 마포구 와우산로23길 20-27 (서교동),37.55474,126.924712,지진대피소
경성고등학교 운동장,서울특별시 마포구 성미산로 111(연남동),37.563111,126.919445,지진대피소
성서중학교 운동장 ,서울특별시 마포구 성산로4길 42(성산동),37.5631,126.9084,지진대피소
학동초등학교 운동장,서울특별시 강남구 선릉로115길 42(논현동),37.512036,127.039891,지진대피소
석계초등학교 운동장,서울특별시 성북구 한천로58길 273(석관동),37.6081,127.069672,지진대피소
석관고등학교 운동장,서울특별시 성북구 한천로70길 30(석관동),37.608988,127.06664,지진대피소
영등포초등학교 운동장,서울특별시 영등포구 경인로 756(문래동1가),37.512628,126.898366,지진대피소
연가초등학교 운동장,서울특별시 서대문구 증가로12가길 49-50 (남가좌동),37.579733,126.918101,지진대피소
영신초등학교 운동장,서울특별시 영등포구 도신로60길 23(신길동),37.509711,126.91819,지진대피소
대방초등학교 운동장,서울특별시 영등포구 여의대방로35길 14(신길동),37.502377,126.918912,지진대피소
영등포고등학교 운동장,서울특별시 동작구 등용로8길 5(대방동),37.507989,126.933834,지진대피소
도봉중학교 운동장,서울특별시 도봉구 마들로 671(도봉동),37.670191,127.045554,지진대피소
강남초등학교 운동장,서울특별시 동작구 강남초등길 15(상도1동),37.505908,126.952702,지진대피소
은로초등학교 운동장,서울특별시 동작구 서달로 115(흑석동),37.503732,126.960177,지진대피소
남성중학교 운동장,서울특별시 동작구 남부순환로269길 166(사당동),37.478723,126.972369,지진대피소
방학초등학교 운동장,서울특별시 도봉구 도당로9길 34(방학동),37.663672,127.03234,지진대피소
이화금란고등학교 운동장,서울특별시 서대문구 성산로 560(대신동),37.565681,126.947154,지진대피소
구산초등학교 운동장,서울특별시 은평구 갈현로15길 20-23 (구산동),37.609489,126.908965,지진대피소
쌍문초등학교 운동장,서울특별시 도봉구 우이천로 360(쌍문동),37.648693,127.024206,지진대피소
서대문독립공원,서울특별시 서대문구 독립문공원길 80(현저동),37.574107,126.956409,지진대피소
성북초등학교 운동장,서울특별시 성북구 성북로 102-10 (성북동),37.593559,126.998239,지진대피소
명지고등학교 운동장,서울특별시 서대문구 명지2길 56(홍은동),37.584076,126.927082,지진대피소
동작고등학교 운동장,서울특별시 동작구 솔밭로 51(사당동),37.482083,126.96553,지진대피소
응암초등학교 운동장 ,서울특별시 은평구 가좌로6길 20(응암동),37.588381,126.921224,지진대피소
신사초등학교 운동장,서울특별시 은평구 가좌로 275-2 (신사동),37.592731,126.912387,지진대피소
당서초등학교 운동장,서울특별시 영등포구 당산로 187(당산동5가),37.531467,126.899289,지진대피소
은평고등학교 운동장,서울특별시 은평구 갈현로15길 51(구산동),37.608981,126.906116,지진대피소
아시아공원,서울특별시 송파구 올림픽로 44(잠실동),37.510285,127.077893,지진대피소
창서초등학교 운동장,서울특별시 서대문구 연세로5나길 30-3 (창천동),37.557516,126.934055,지진대피소
경동고등학교 운동장,서울특별시 성북구 보문로29길 49(삼선동3가),37.585699,127.014996,지진대피소
경문고등학교운동장,서울특별시 동작구 동작대로 171(동작동),37.49175,126.981614,지진대피소
공덕소공원(법원및쉼터),서울특별시 마포구 공덕동 475-1,37.548403,126.954563,지진대피소
신중초등학교 운동장,서울특별시 서초구 남부순환로317길 15(서초동),37.480106,127.009714,지진대피소
동덕여자고등학교 운동장,서울특별시 서초구 방배동 산82,37.476326,126.992721,지진대피소
우암초등학교 운동장,서울특별시 서초구 바우뫼로7길 38(우면동),37.471787,127.024738,지진대피소
창천초등학교 운동장 ,서울특별시 마포구 백범로1길 56(노고산동),37.554464,126.939547,지진대피소
동교초등학교 운동장,서울특별시 마포구 월드컵로25길 86(망원동),37.5583,126.9027,지진대피소
쌈지마당,서울특별시 마포구 방울내로 24-12 (망원동),37.557649,126.898525,지진대피소
상지초등학교 운동장,서울특별시 마포구 월드컵로42길 30(상암동),37.579382,126.882376,지진대피소
당산초등학교 운동장,서울특별시 영등포구 선유로55길 32(양평동4가),37.53939,126.896102,지진대피소
구일중학교 운동장,서울특별시 구로구 구일로 90-133 (구로동),37.494803,126.873971,지진대피소
오류초등학교 운동장,서울특별시 구로구 경인로19길 39(오류동),37.497976,126.842309,지진대피소
신도림초등학교 운동장,서울특별시 구로구 신도림로19길 44(신도림동),37.512343,126.882592,지진대피소
영원중학교 운동장,서울특별시 영등포구 영등포로62길 31(영등포동),37.515845,126.914245,지진대피소
영동초등학교 운동장,서울특별시 영등포구 국회대로53길 20(당산동),37.526626,126.907228,지진대피소
면목고등학교운동장,서울특별시 중랑구 용마산로72길 36-14 (면목동),37.584522,127.096801,지진대피소
묵현초등학교운동장,서울특별시 중랑구 동일로157길 75(묵동),37.608789,127.073359,지진대피소
봉화산근린공원,서울특별시 중랑구 신내동 산124,37.608095,127.092762,지진대피소
서울염창초등학교 운동장,서울특별시 강서구 양천로 646-28 (염창동),37.552818,126.867975,지진대피소
염창중학교 운동장,서울특별시 강서구 양천로67가길 83(염창동),37.553543,126.871951,지진대피소
서울등원초등학교 운동장,서울특별시 강서구 화곡로65길 90(등촌동),37.56032,126.849686,지진대피소
서울등양초등학교 운동장,서울특별시 강서구 강서로56나길 140(등촌동),37.564685,126.844667,지진대피소
장위3동 마을공원,서울특별시 성북구 돌곶이로32길 39-8 (장위동),37.617002,127.053366,지진대피소
간대어린이공원,서울특별시 성북구 장월로33길 5-10 (장위동),37.618209,127.050662,지진대피소
파리15구공원,서울특별시 서초구 반포동 68-2,37.499517,126.999165,지진대피소
으뜸어린이공원,서울특별시 관악구 봉천동 1731,37.478485,126.94104,지진대피소
탑골어린이공원,서울특별시 관악구 봉천동 1510,37.474456,126.961103,지진대피소
남강어린이공원,서울특별시 관악구 신림동 1678-12,37.473513,126.924641,지진대피소
목화어린이공원,서울특별시 관악구 신림동 1716-1,37.467912,126.942301,지진대피소
약수어린이공원,서울특별시 관악구 신림동 1685,37.473186,126.91247,지진대피소
청룡어린이공원,서울특별시 관악구 봉천동 1557-34,37.477672,126.94479,지진대피소
해누리이음학교,서울특별시 송파구 송파대로37길 95(가락동),37.498424,127.102147,지진대피소
미도어린이공원,서울특별시 서초구 반포동 53-1,37.501711,127.010758,지진대피소
국사봉어린이공원,서울특별시 관악구 봉천동 1511-5,37.489989,126.934107,지진대피소
서울교육대학교 부설초등학교 운동장,서울특별시 서초구 서초중앙로 96(서초동),37.490249,127.016948,지진대피소
