대피소명,주소,위도,경도,유형
청파동 주민센터,서울특별시 용산구 청파로49길 6,37.545479,126.9698846,한파쉼터
청파2동 경로당,서울특별시 용산구 청파로49길 34,37.5454608,126.968465,한파쉼터
원효1동 경로당,서울특별시 용산구 백범로 329,37.5387661,126.9655096,한파쉼터
원효로제1동 주민센터,서울특별시 용산구 백범로 350,37.5372357,126.9676262,한파쉼터
원효로제2동 주민센터,서울특별시 용산구 효창원로8길 3,37.5343006,126.9515491,한파쉼터
원효로 경로당,서울특별시 용산구 원효로41가길 14-19 ,37.5347983,126.956884,한파쉼터
효창동 주민센터,서울특별시 용산구 효창원로 161,37.5424761,126.9618058,한파쉼터
효창제2경로당,서울특별시 용산구 효창원로 146-12 ,37.5412335,126.962956,한파쉼터
용문동 주민센터,서울특별시 용산구 새창로12길 13,37.5389627,126.9574499,한파쉼터
송학당 경로당,서울특별시 용산구 효창원로37라길 11,37.537888,126.9581749,한파쉼터
한강로동 주민센터,서울특별시 용산구 한강대로38길 28,37.5281193,126.9692892,한파쉼터
한강로3가 경로당,서울특별시 용산구 한강대로7길 17-16 ,37.5239798,126.961256,한파쉼터
이촌1동 주민센터,서울특별시 용산구 이촌로71길 24,37.5212994,126.9733286,한파쉼터
이촌1동구립경로당,서울특별시 용산구 이촌로75길 12-12 ,37.5202528,126.974667,한파쉼터
이촌2동 주민센터,서울특별시 용산구 이촌로18길 20,37.5262772,126.954647,한파쉼터
이촌2동할머니 경로당,,37.5250477,126.9556636,한파쉼터
용산구청(응급대피소 겸용),서울특별시 용산구 녹사평대로 150,37.5324884,126.9902372,한파쉼터
이태원1동 주민센터,서울특별시 용산구 보광로 104-6 ,37.5325054,126.9950223,한파쉼터
이태원1동 경로당,서울특별시 용산구 이태원로23길 19,37.5352909,126.9924493,한파쉼터
이태원2동 주민센터,서울특별시 용산구 회나무로13길 58,37.5419147,126.9901192,한파쉼터
이태원 북부경로당,서울특별시 용산구 회나무로13길 32,37.5407394,126.98975,한파쉼터
한남동 주민센터,서울특별시 용산구 대사관로5길 1,37.5346068,127.000553,한파쉼터
한남동제1 경로당,서울특별시 용산구 한남대로 48-3 ,37.5333933,127.0083151,한파쉼터
서빙고동 주민센터,서울특별시 용산구 서빙고로 279,37.5204145,126.9947219,한파쉼터
동빙고 경로당,서울특별시 용산구 서빙고로75가길 23,37.522893,126.9963558,한파쉼터
보광동 주민센터,서울특별시 용산구 장문로 95,37.5262602,127.0001292,한파쉼터
보광제1 경로당,서울특별시 용산구 보광로7길 9,37.5258369,127.000553,한파쉼터
코스모타워.서울신용보증재단성동지점 (상왕십리역) 스마트쉼터,서울특별시 성동구 왕십리로 357-1 ,37.5630218,127.0328414,한파쉼터
상왕십리역 (왕십리2동주민센터) 스마트쉼터,,37.5643591,127.0290408,한파쉼터
왕십리제2동주민센터,서울특별시 성동구 무학봉15길 6,37.5617588,127.0309773,한파쉼터
상왕십리역.센트라스아파트 (상왕십리역방면) 스마트쉼터,서울특별시 성동구 마장로 206-1 ,37.565909,127.0299929,한파쉼터
청계벽산아파트.텐즈힐아파트 (동아제약앞방면) 스마트쉼터,,37.56876,127.0303389,한파쉼터
황학교.텐즈힐몰 스마트쉼터,서울특별시 성동구 마장로 137,37.570042,127.0236415,한파쉼터
청계벽산아파트.텐즈힐아파트 (상왕십리역.센트라스아파트방면) 스마트쉼터,,37.5679628,127.0300439,한파쉼터
왕십리센트라스아파트 (성동고등학교) 스마트쉼터,,37.5647142,127.0287162,한파쉼터
상왕십리역 (왕십리센트라스아파트) 스마트쉼터,,37.5647142,127.0287189,한파쉼터
왕십리도선동주민센터,서울특별시 성동구 마장로 141,37.5678526,127.025458,한파쉼터
성동구도시관리공단 스마트쉼터,서울특별시 성동구 청계천로 546,37.5718362,127.0368326,한파쉼터
성동노인복지관 스마트쉼터,서울특별시 성동구 마조로 77,37.5649501,127.0415801,한파쉼터
성동사회복지관.청계천박물관 스마트쉼터,,37.5718596,127.0368513,한파쉼터
마장역 스마트쉼터,,37.565605,127.0424116,한파쉼터
마장축산물시장 (도선사거리) 스마트쉼터,서울특별시 성동구 고산자로 344-1 ,37.5702886,127.0375139,한파쉼터
마장축산물시장 (동대문구청.용두역3번출구) 스마트쉼터,서울특별시 성동구 고산자로 344-1 ,37.5709837,127.0380101,한파쉼터
마장동주민센터,서울특별시 성동구 마장로42길 11,37.5663242,127.045289,한파쉼터
한양대정문앞 (서울숲삼부아파트) 스마트쉼터,,37.5568855,127.0431948,한파쉼터
사근동주민센터,서울특별시 성동구 사근동길 37,37.561498,127.045311,한파쉼터
왕십리광장.왕십리역4번출구 (무학여고) 스마트쉼터,,37.5614101,127.0370713,한파쉼터
성동구청 (성동교육청앞) 스마트쉼터,서울특별시 성동구 고산자로 280,37.5640466,127.0364222,한파쉼터
왕십리광장.왕십리역7번출구 (왕십리민자역사방면) 스마트쉼터,,37.5611061,127.0366234,한파쉼터
응봉사거리 (무학여고앞) 스마트쉼터,서울특별시 성동구 고산자로 164,37.5553417,127.0344695,한파쉼터
행당1동주민센터,서울특별시 성동구 고산자로10길 18,37.5585157,127.036117,한파쉼터
성동구청(책마루),서울특별시 성동구 고산자로 270,37.563319,127.036734,한파쉼터
한양대앞.한양시장 스마트쉼터,,37.5585503,127.0409873,한파쉼터
논골신협대림아파트후문 스마트쉼터,서울특별시 성동구 행당로 79,37.5576042,127.0247573,한파쉼터
행당역 (행당2동주민센터) 스마트쉼터,,37.5569429,127.0289281,한파쉼터
행당역 (대림아파트후문) 스마트쉼터,,37.557147,127.0287564,한파쉼터
무학여고 (행당신동아.행당푸르지오아파트) 스마트쉼터,,37.5578891,127.033866,한파쉼터
행당2동주민센터,서울특별시 성동구 행당로9길 9,37.5582382,127.02936,한파쉼터
광희중학교.응봉역 스마트쉼터,,37.5518374,127.0350194,한파쉼터
응봉현대아파트 (삼성래미안아파트앞) 스마트쉼터,서울특별시 성동구 독서당로 381-1 ,37.5502553,127.0310551,한파쉼터
응봉동주민센터 (응봉사거리방면) 스마트쉼터,,37.5532685,127.0333377,한파쉼터
응봉동주민센터,서울특별시 성동구 독서당로 424,37.5531556,127.033421,한파쉼터
삼성래미안아파트앞 스마트쉼터,서울특별시 성동구 독서당로 343,37.548401,127.0274475,한파쉼터
금호1가동주민센터,서울특별시 성동구 행당로 15,37.5547709,127.021754,한파쉼터
신금호역 (금호고등학교.금호자이1차아파트입구) 스마트쉼터,서울특별시 성동구 금호로 173,37.5556394,127.0198059,한파쉼터
금호역 (현대아파트) 스마트쉼터,,37.548552,127.0152783,한파쉼터
금호2-3가동주민센터,서울특별시 성동구 무수막18길 1,37.5531853,127.020916,한파쉼터
무쇠막 스마트쉼터,서울특별시 성동구 금호로 20,37.545496,127.024827,한파쉼터
금호역 (약수역4번출구.금호터널입구방면) 스마트쉼터,,37.5478927,127.0162064,한파쉼터
힐스테이트서울숲리버아파트 스마트쉼터,서울특별시 성동구 독서당로 342,37.5479119,127.0270291,한파쉼터
금호역 스마트쉼터,,37.5485435,127.0164451,한파쉼터
금호4가동주민센터,서울특별시 성동구 독서당로46길 26,37.5471484,127.022351,한파쉼터
금호독서당(책마루),서울특별시 성동구 금호로 30,37.5456162,127.025146,한파쉼터
옥수삼성아파트.래미안옥수리버젠 (극동그린아파트앞) 스마트쉼터,,37.5438351,127.0146292,한파쉼터
옥수동주민센터,서울특별시 성동구 독서당로 203,37.5436331,127.0135188,한파쉼터
서울숲역3번출구 (뚝도아리수정수센터방면) 스마트쉼터,,37.5431142,127.044383,한파쉼터
서울숲역2번출구 (성동구민종합체육센터) 스마트쉼터,,37.5428845,127.0446566,한파쉼터
성수1가1동주민센터,서울특별시 성동구 뚝섬로3길 18,37.5419777,127.049631,한파쉼터
뚝섬역8번출구 스마트쉼터,서울특별시 성동구 아차산로 12-1 ,37.5476886,127.0455283,한파쉼터
상원 (리버하우스방면) 스마트쉼터,서울특별시 성동구 광나루로 142-1 ,37.5513866,127.0460969,한파쉼터
뚝섬역4번출구 스마트쉼터,서울특별시 성동구 아차산로 39-1 ,37.5467507,127.0492512,한파쉼터
뚝섬역2번출구 스마트쉼터,서울특별시 성동구 아차산로 12-3 ,37.5475397,127.0468882,한파쉼터
성동구민종합체육센터 (서울숲) 스마트쉼터,서울특별시 성동구 왕십리로5길 10,37.5465849,127.04456,한파쉼터
성동교남단 (한양대정문앞) 스마트쉼터,서울특별시 성동구 아차산로 2-1 ,37.5495791,127.0444715,한파쉼터
뚝섬역3번5번출구 (성수역) 스마트쉼터,,37.5464658,127.0492968,한파쉼터
성수1가2동주민센터,서울특별시 성동구 왕십리로5길 3,37.5462505,127.044372,한파쉼터
성수아트홀(책마루),서울특별시 성동구 뚝섬로1길 43,37.545396,127.0469622,한파쉼터
성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19 ,37.5395071,127.054065,한파쉼터
성수역4번출구 스마트쉼터,서울특별시 성동구 아차산로 96-1 ,37.5448134,127.0548168,한파쉼터
성동세무서 맞은편 스마트쉼터,서울특별시 성동구 광나루로 334-1 ,37.5480288,127.0620266,한파쉼터
성수사거리 스마트쉼터,서울특별시 성동구 아차산로 167,37.5428398,127.062394,한파쉼터
화양사거리 (성수초등학교) 스마트쉼터,서울특별시 성동구 광나루로8길 31,37.54731,127.0666614,한파쉼터
성수2가3동주민센터,서울특별시 성동구 광나루로2길 35,37.5482283,127.055112,한파쉼터
제인병원 스마트쉼터,서울특별시 성동구 광나루로 243,37.5493345,127.056874,한파쉼터
군자교남단 스마트쉼터,,37.5575127,127.0724282,한파쉼터
송정동현대아이파크아파트 (송정동자치회관) 스마트쉼터,,37.5521862,127.0686784,한파쉼터
송정동건영아파트 (송정동서울숲아이파크) 스마트쉼터,서울특별시 성동구 동일로 265,37.5552907,127.0712024,한파쉼터
성동세무서 (제인병원) 스마트쉼터,,37.5482734,127.064175,한파쉼터
송정동주민센터,서울특별시 성동구 동일로43길 13,37.5545908,127.069546,한파쉼터
신답역 스마트쉼터,,37.5701653,127.0476955,한파쉼터
용답동.로데오거리.답십리역 스마트쉼터,,37.5657198,127.0537519,한파쉼터
용답동주민센터,서울특별시 성동구 용답중앙23길 20,37.5641757,127.055384,한파쉼터
화양장수경로당,서울특별시 광진구 군자로 34,37.5463339,127.0704892,한파쉼터
현대아파트 경로당,서울특별시 광진구 동일로24길 5,37.5443732,127.0656413,한파쉼터
화양경로당,서울특별시 광진구 능동로17길 39,37.5465376,127.0713179,한파쉼터
모진경로당,서울특별시 광진구 광나루로24길 53,37.5450517,127.0780555,한파쉼터
화양동주민센터,서울특별시 광진구 능동로17길 39,37.546478,127.071293,한파쉼터
일성파크아파트 경로당,서울특별시 광진구 군자로12길 46,37.5513455,127.0726955,한파쉼터
복조리경로당,서울특별시 광진구 광나루로17길 28,37.5488597,127.0724033,한파쉼터
군자경로당,서울특별시 광진구 동일로52길 27,37.554418,127.072768,한파쉼터
양마경로당,서울특별시 광진구 동일로42길 2,37.552876,127.070286,한파쉼터
양마제2경로당,서울특별시 광진구 군자로13길 35,37.5517694,127.0705721,한파쉼터
군자동주민센터,서울특별시 광진구 면목로 13,37.555586,127.0754651,한파쉼터
광진노인종합복지관,서울특별시 광진구 군자로 88,37.551075,127.071497,한파쉼터
중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,37.5645561,127.0791404,한파쉼터
중곡1동제2경로당,서울특별시 광진구 긴고랑로8길 51,37.5611728,127.0779688,한파쉼터
중곡1동주민센터,서울특별시 광진구 긴고랑로12길 49,37.560566,127.080038,한파쉼터
한마음경로당,서울특별시 광진구 긴고랑로22길 39-4 ,37.559217,127.083744,한파쉼터
장수경로당,서울특별시 광진구 긴고랑로31길 44,37.56171,127.086883,한파쉼터
중곡2동주민센터,서울특별시 광진구 능동로 346,37.5602523,127.0814064,한파쉼터
중곡종합사회복지관,서울특별시 광진구 용마산로3길 62,37.556657,127.084817,한파쉼터
용마경로당,서울특별시 광진구 용마산로31길 38-8 ,37.5692617,127.0840609,한파쉼터
중곡3동경로당,서울특별시 광진구 동일로80길 20,37.570052,127.080895,한파쉼터
중곡3동주민센터,서울특별시 광진구 용마산로 117,37.5640178,127.086549,한파쉼터
중곡4동경로당,서울특별시 광진구 긴고랑로39길 57,37.559388,127.093102,한파쉼터
용곡경로당,서울특별시 광진구 용마산로28길 31,37.567656,127.087908,한파쉼터
대원경로당,서울특별시 광진구 긴고랑로36길 57-27 ,37.557602,127.091653,한파쉼터
중곡4동주민센터,서울특별시 광진구 긴고랑로 131,37.5590837,127.0894508,한파쉼터
능동경로당,서울특별시 광진구 천호대로112길 70,37.5531677,127.0801892,한파쉼터
능동주민센터,서울특별시 광진구 천호대로112길 55,37.5537961,127.080446,한파쉼터
광장제1경로당,서울특별시 광진구 아차산로73길 15,37.545883,127.104005,한파쉼터
광장제2경로당,서울특별시 광진구 아차산로78길 67,37.551709,127.110602,한파쉼터
광장동주민센터,서울특별시 광진구 광장로 52,37.5469114,127.1029332,한파쉼터
광진구노인회관,서울특별시 광진구 광장로 62,37.547154,127.104024,한파쉼터
광장종합사회복지관,서울특별시 광진구 아차산로66길 8,37.541028,127.097127,한파쉼터
광진구청 한파 응급대피소,서울특별시 광진구 자양로 117,37.538129,127.0826823,한파쉼터
래미안 시니어클럽 경로당,서울특별시 광진구 아차산로 345,37.5379914,127.081351,한파쉼터
청아경로당,서울특별시 광진구 아차산로 317,37.5380417,127.0782972,한파쉼터
중앙경로당,서울특별시 광진구 뚝섬로57가길 48-3 ,37.532386,127.0811893,한파쉼터
자마장경로당,서울특별시 광진구 자양로13길 37,37.5345191,127.0824159,한파쉼터
자양1동주민센터,서울특별시 광진구 자양로13길 37,37.534445,127.082384,한파쉼터
자양1동경로당,서울특별시 광진구 아차산로40길 46,37.5356682,127.0778435,한파쉼터
현대강변아파트 경로당,서울특별시 광진구 자양로3가길 43,37.5284285,127.0859474,한파쉼터
자양경남아파트 경로당,서울특별시 광진구 뚝섬로52길 71,37.5289369,127.078962,한파쉼터
자양2현대2차아파트 경로당,서울특별시 광진구 뚝섬로56길 72,37.5280541,127.0824069,한파쉼터
