대피소명,주소,위도,경도,유형
청림동주민센터,서울특별시 관악구 관악로40길 39,37.49184,126.9586,"무더위쉼터, 한파쉼터"
갑을(아)경로당,서울특별시 관악구 관악로5길 42,37.47513,126.95215,무더위쉼터
청룡초등학교 운동장,서울특별시 관악구 관악로5길 61,37.47668,126.95152,지진대피소
관악50플러스센터,서울특별시 관악구 관악로5길 95,37.47716,126.95133,무더위쉼터
백설경로당,서울특별시 관악구 관악로6길 50,37.47625,126.9535,"무더위쉼터, 한파쉼터"
백설어린이공원,서울특별시 관악구 관악로6길 50,37.47601,126.95363,지진대피소
은천성결교회 지하1층,"서울특별시 관악구 관천로 119, 은천성결교회 지하 1층",37.48841,126.92103,민방위대피시설
신림동공영주차장 지하1층,서울특별시 관악구 관천로 98,37.48736,126.92349,민방위대피시설
신사베드로성당 지하1층,"서울특별시 관악구 관천로11길 124, 지하 1층",37.48343,126.9181,민방위대피시설
웰피아아파트 지하1층,서울특별시 관악구 관천로18길 27,37.48797,126.92448,민방위대피시설
새들경로당,서울특별시 관악구 관천로20길 43,37.48842,126.92508,"무더위쉼터, 한파쉼터"
보라매갑을(아)경로당,서울특별시 관악구 관천로24길 3,37.48914,126.9219,무더위쉼터
보라매갑을아파트 지하1~2층 주차장,서울특별시 관악구 관천로24길 3-0,37.48912,126.92192,민방위대피시설
신림우방(아)경로당,서울특별시 관악구 관천로27길 2,37.48893,126.9188,무더위쉼터
광신고등학교 운동장,서울특별시 관악구 광신길 141,37.46462,126.92601,지진대피소
주공1단지(아)경로당,서울특별시 관악구 광신길 160,37.46594,126.92791,"무더위쉼터, 한파쉼터"
원신초등학교 운동장,서울특별시 관악구 광신길 177,37.46682,126.92718,지진대피소
주공2단지(아)경로당,서울특별시 관악구 광신길 86,37.46392,126.9267,"무더위쉼터, 한파쉼터"
봉천벽산(아)2차경로당,서울특별시 관악구 구암5가길 49,37.4925,126.94609,무더위쉼터
봉천벽산타워2차(아) 지하 1~2층 주차장,서울특별시 관악구 구암5가길 49,37.49251,126.94604,민방위대피시설
구암초등학교 운동장,서울특별시 관악구 구암길 1,37.48914,126.94695,지진대피소
관악드림타운2단지(아)경로당,서울특별시 관악구 구암길 106,37.4917,126.94806,"무더위쉼터, 한파쉼터"
관악드림타운임대(아) 지하주차장16 (지하1~4층),서울특별시 관악구 구암길 106,37.49165,126.94816,민방위대피시설
성현동주민센터,서울특별시 관악구 구암길 38,37.48951,126.94818,"무더위쉼터, 한파쉼터"
국지경로당,서울특별시 관악구 국회단지21길 14,37.49026,126.94151,"무더위쉼터, 한파쉼터"
인헌초등학교 운동장,서울특별시 관악구 낙성대로 23,37.47637,126.96024,지진대피소
낙성대공원,서울특별시 관악구 낙성대로 77,37.47206,126.95936,지진대피소
인헌(아)경로당,서울특별시 관악구 낙성대로15길 66,37.46806,126.96256,무더위쉼터
낙성대동주민센터,서울특별시 관악구 낙성대로4가길 5,37.4763,126.95841,"무더위쉼터, 한파쉼터"
인헌경로당,서울특별시 관악구 낙성대역3길 6-6,37.47585,126.96182,"무더위쉼터, 한파쉼터"
낙성대동원아파트 지하1층주차장,"서울특별시 관악구 낙성대역길 19, 지하1층",37.47645,126.96209,민방위대피시설
"신림사회복지관 지하1,2층주차장",서울특별시 관악구 난곡로 110,37.46485,126.91985,민방위대피시설
신림종합사회복지관,서울특별시 관악구 난곡로 110,37.46484,126.91986,무더위쉼터
임광관악파크아파트 지하1층 주차장,서울특별시 관악구 난곡로 167,37.46971,126.9191,민방위대피시설
임광관악파크(아)경로당,서울특별시 관악구 난곡로 167,37.46968,126.91919,무더위쉼터
해성빌딩 지하1층,서울특별시 관악구 난곡로 180,37.47115,126.92011,민방위대피시설
미성동주민센터,서울특별시 관악구 난곡로 249,37.47619,126.91556,"무더위쉼터, 한파쉼터"
관악산휴먼시아A(1단지) 지하1~3층주차장,서울특별시 관악구 난곡로 30,37.46166,126.92121,민방위대피시설
중앙분수대 및 중앙도로(관악산휴먼시아아파트),서울특별시 관악구 난곡로 55,37.45914,126.92054,지진대피소
휴먼시아(아)5경로당,서울특별시 관악구 난곡로 55,37.45913,126.91994,무더위쉼터
"관악산휴먼시아A(210-1동,217동)지하1~3층주차장",서울특별시 관악구 난곡로 55,37.45911,126.92004,민방위대피시설
휴먼시아(아)2경로당,서울특별시 관악구 난곡로 55,37.45917,126.91997,무더위쉼터
관악산휴먼시아A(임대) 지하1~2층 주차장,서울특별시 관악구 난곡로 63,37.46067,126.91845,민방위대피시설
"신림2차푸르지오A(106동-108동)지하1,2층주차장",서울특별시 관악구 난곡로 66,37.46134,126.91991,민방위대피시설
난향동주민센터,서울특별시 관악구 난곡로 67,37.46152,126.91883,"무더위쉼터, 한파쉼터"
신림SH빌(아)경로당,서울특별시 관악구 난곡로 80,37.46242,126.91983,"무더위쉼터, 한파쉼터"
유신감리교회 지하1층,서울특별시 관악구 난곡로 84,37.46287,126.91942,민방위대피시설
난향공원(관악산 난곡공원),서울특별시 관악구 난곡로11길 43,37.46561,126.91711,지진대피소
난우중학교 운동장,서울특별시 관악구 난곡로16길 32,37.46669,126.92253,지진대피소
우림경로당,서울특별시 관악구 난곡로24가길 19-4,37.46994,126.92177,"무더위쉼터, 한파쉼터"
천주교난곡성당 지하1층,서울특별시 관악구 난곡로26길 43,37.47039,126.92215,민방위대피시설
무궁화경로당,서울특별시 관악구 난곡로26다길 17,37.47001,126.92452,"무더위쉼터, 한파쉼터"
난곡동주민센터,서울특별시 관악구 난곡로30길 40,37.47101,126.92164,"무더위쉼터, 한파쉼터"
강원학사 지하1층,서울특별시 관악구 난곡로30길 61,37.47075,126.92365,민방위대피시설
난곡경로당,서울특별시 관악구 난곡로31길 38,37.47044,126.91834,"무더위쉼터, 한파쉼터"
남강고등학교 운동장,서울특별시 관악구 난곡로34길 80,37.47233,126.92513,지진대피소
남강중학교 운동장,서울특별시 관악구 난곡로34길 80,37.47154,126.92414,지진대피소
난곡초등학교 운동장,서울특별시 관악구 난곡로35길 102,37.46937,126.91716,지진대피소
건영2차(아)경로당,서울특별시 관악구 난곡로35길 28-7,37.47072,126.91685,무더위쉼터
미성경로당,서울특별시 관악구 난곡로58길 11,37.48006,126.91574,"무더위쉼터, 한파쉼터"
난우어린이공원,서울특별시 관악구 난곡로61길 1,37.48023,126.91408,지진대피소
삼성경로당,서울특별시 관악구 난곡로63가길 47,37.47885,126.91451,"무더위쉼터, 한파쉼터"
난향경로당,서울특별시 관악구 난곡로9길 29-2,37.46404,126.91813,"무더위쉼터, 한파쉼터"
하난곡경로당,서울특별시 관악구 난우10가길 20-7,37.47679,126.91993,"무더위쉼터, 한파쉼터"
신한은행 난곡,서울특별시 관악구 난우길 2,37.47319,126.91916,기후동행쉼터
프린스빌딩 지하1층,서울특별시 관악구 난우길 2,37.47323,126.91917,민방위대피시설
난우초등학교 운동장,서울특별시 관악구 난우길 40,37.47682,126.91775,지진대피소
정문학교 운동장,서울특별시 관악구 난향3길 31,37.46148,126.91614,지진대피소
서울숲요양원 지하1층,서울특별시 관악구 난향7길 68,37.45966,126.91505,민방위대피시설
국회단지경로당,서울특별시 관악구 난향9길 59-1,37.4603,126.91497,"무더위쉼터, 한파쉼터"
난향초등학교 운동장,서울특별시 관악구 난향길 9,37.46221,126.91829,지진대피소
신림푸르지오(아)경로당,서울특별시 관악구 남부순환로 1430,37.47914,126.91055,무더위쉼터
관악가족행복센터 지하주차장 (지하1~2층),"서울특별시 관악구 남부순환로 1491, 관악가족행복센터 지하주차장 1~2층",37.48247,126.91633,민방위대피시설
공장(남부순환로 1521) 지하1층,"서울특별시 관악구 남부순환로 1521, 지하 1층",37.48307,126.91963,민방위대피시설
수도국제대학원대학교 지하1층주차장,"서울특별시 관악구 남부순환로 1548, 수도국제대학원대학교",37.48298,126.92261,민방위대피시설
관악우체국 지하1~2층,서울특별시 관악구 남부순환로 1643-0,37.48508,126.93314,민방위대피시설
신한은행 서울대역센터,서울특별시 관악구 남부순환로 1778,37.48153,126.9475,기후동행쉼터
남경도빌딩 지하2층,서울특별시 관악구 남부순환로 1836,37.48048,126.95374,민방위대피시설
관악구장애인종합복지관,서울특별시 관악구 남부순환로 1914,37.47745,126.96185,무더위쉼터
경동제약 지하1~3층,"서울특별시 관악구 남부순환로 1926, 경동제약빌딩 지하3층",37.47694,126.96312,민방위대피시설
정호진아트빌 지하1층주차장,"서울특별시 관악구 남부순환로 1962, 정호진 아트힐 지하2층",37.47562,126.96645,민방위대피시설
동방빌딩 주차장 지하1층,"서울특별시 관악구 남부순환로 2028, 동방빌딩 지하1층",37.47586,126.97385,민방위대피시설
행운빌딩 지하2층 주차장,"서울특별시 관악구 남부순환로 2040, 행운빌딩 지하1~2층",37.47619,126.9756,민방위대피시설
태림빌딩 지하2층 주차장,"서울특별시 관악구 남부순환로 2056, 태림빌딩 지하2층",37.47631,126.97722,민방위대피시설
낙성대역 지하1층,"서울특별시 관악구 남부순환로 지하1928, 지하1층",37.47636,126.9657,민방위대피시설
구립어울림경로당,서울특별시 관악구 남부순환로149길 34-2,37.48359,126.91549,"무더위쉼터, 한파쉼터"
신림근린공원,서울특별시 관악구 남부순환로152길 53,37.4808,126.91768,지진대피소
남부창의어린이공원,서울특별시 관악구 남부순환로163가길 20,37.48498,126.92058,지진대피소
남부초등학교 운동장,서울특별시 관악구 남부순환로163길 14,37.48483,126.92207,지진대피소
에셀비전21 지하1~2층,서울특별시 관악구 남부순환로166길 90,37.47961,126.92365,민방위대피시설
신원경로당,서울특별시 관악구 남부순환로170길 6,37.48269,126.92438,"무더위쉼터, 한파쉼터"
남서울중학교 운동장,서울특별시 관악구 남부순환로172길 97,37.48186,126.92148,지진대피소
성우(아)경로당,서울특별시 관악구 남부순환로198길 7,37.48367,126.93728,무더위쉼터
신본경로당,서울특별시 관악구 남부순환로200다길 7,37.4826,126.93649,"무더위쉼터, 한파쉼터"
덕진경로당,서울특별시 관악구 남부순환로234길 37,37.4777,126.95682,"무더위쉼터, 한파쉼터"
싱글벙글교육센터 지하1층,서울특별시 관악구 남부순환로234길 73,37.4834,126.95168,민방위대피시설
관악중학교 운동장,서울특별시 관악구 남부순환로237길 60,37.4801,126.96147,지진대피소
인헌동주민센터,서울특별시 관악구 남부순환로246가길 20,37.47512,126.96533,"무더위쉼터, 한파쉼터"
관악시니어클럽,서울특별시 관악구 남부순환로247다길 60,37.47869,126.96405,무더위쉼터
낙성대현대(아)경로당,서울특별시 관악구 남부순환로248길 56,37.4716,126.9657,무더위쉼터
남성교회 지하1층,"서울특별시 관악구 남현1가길 28, 남성교회 지하1층",37.47455,126.97743,민방위대피시설
남현동주민센터,서울특별시 관악구 남현1가길 29,37.47469,126.97788,"무더위쉼터, 한파쉼터"
사당초등학교 운동장,서울특별시 관악구 남현4길 51,37.47415,126.9744,지진대피소
예성그린캐슬1차아파트 주차장 지하1층,"서울특별시 관악구 남현7길 20, 지하1층",37.47325,126.97675,민방위대피시설
"예성그린캐슬2차아파트 주차장 지하1,2층","서울특별시 관악구 남현7길 3, 지하1~2층",37.47355,126.97628,민방위대피시설
예성그린캐슬3차아파트 주차장 지하1층,"서울특별시 관악구 남현길 141, 지하1층",37.47121,126.97386,민방위대피시설
구립예촌경로당,서울특별시 관악구 남현길 41,37.47454,126.97689,"무더위쉼터, 한파쉼터"
예촌어린이공원,서울특별시 관악구 남현길 43,37.47459,126.97674,지진대피소
군인아파트 어린이공원,서울특별시 관악구 남현동 602-143,37.47183,126.97896,지진대피소
당곡경로당,서울특별시 관악구 당곡6길 37,37.49222,126.92943,"무더위쉼터, 한파쉼터"
구립대학경로당,서울특별시 관악구 대학12길 16,37.46664,126.93699,"무더위쉼터, 한파쉼터"
금호타운아파트 101동 지하1층~지하2층 주차장,서울특별시 관악구 대학18길 6,37.46558,126.93738,민방위대피시설
신림고등학교 운동장,서울특별시 관악구 문성로 119,37.47836,126.91724,지진대피소
미성초등학교 운동장,서울특별시 관악구 문성로 79,37.47772,126.91227,지진대피소
미성중학교 운동장,서울특별시 관악구 문성로16길 40,37.47526,126.91262,지진대피소
신림초등학교 운동장,서울특별시 관악구 문성로28길 31,37.47755,126.9275,지진대피소
신일경로당,서울특별시 관악구 문성로32길 18,37.4785,126.9287,"무더위쉼터, 한파쉼터"
신림동부센트레빌(아)경로당,서울특별시 관악구 미성3길 16,37.47314,126.91634,무더위쉼터
신림초원(아)경로당,서울특별시 관악구 미성5길 40,37.47344,126.91413,무더위쉼터
약수경로당,서울특별시 관악구 미성길 123,37.47184,126.91223,"무더위쉼터, 한파쉼터"
새꿈작은도서관,서울특별시 관악구 법원단지20길 26,37.47377,126.92319,무더위쉼터
법원경로당,서울특별시 관악구 법원단지25길 15,37.4758,126.92289,"무더위쉼터, 한파쉼터"
관악노인종합복지관,서울특별시 관악구 보라매로 35,37.49303,126.92633,무더위쉼터
당곡역(신림선 지하1~2층),"서울특별시 관악구 보라매로 4, 인접 경전철 역사",37.48986,126.92773,민방위대피시설
보라매삼성아파트 지하 1~3층 주차장,서울특별시 관악구 보라매로 62,37.4941,126.92818,민방위대피시설
보라매삼성(아)경로당,서울특별시 관악구 보라매로 62,37.49429,126.92806,무더위쉼터
당곡초등학교 운동장,서울특별시 관악구 보라매로2길 23,37.49,126.92998,지진대피소
(주)대교 지하 1~5층 주차장,서울특별시 관악구 보라매로3길 23,37.49113,126.92559,민방위대피시설
해태보라매타워 지하 2~5층 주차장,서울특별시 관악구 보라매로3길 29,37.49117,126.9251,민방위대피시설
보라매우성아파트 지하 1~3층 주차장,서울특별시 관악구 보라매로5길 5,37.49231,126.92556,민방위대피시설
바라본아파트 지하1층 주차장,서울특별시 관악구 복은길 129-13,37.47555,126.94235,민방위대피시설
장미어린이공원,서울특별시 관악구 봉천동 148-103,37.47913,126.9624,지진대피소
탑골어린이공원,서울특별시 관악구 봉천동 1510,37.47446,126.9611,지진대피소
국사봉어린이공원,서울특별시 관악구 봉천동 1511-5,37.48999,126.93411,지진대피소
충효어린이공원,서울특별시 관악구 봉천동 1526-1,37.48103,126.94104,지진대피소
비안어린이공원,서울특별시 관악구 봉천동 1530-14,37.48082,126.94016,지진대피소
청룡어린이공원,서울특별시 관악구 봉천동 1557-34,37.47767,126.94479,지진대피소
까치어린이공원,서울특별시 관악구 봉천동 1678-1,37.47981,126.95949,지진대피소
봉천어린이공원,서울특별시 관악구 봉천동 1707-2,37.46926,126.96447,지진대피소
으뜸어린이공원,서울특별시 관악구 봉천동 1731,37.47848,126.94104,지진대피소
e편한세상어린이공원,서울특별시 관악구 봉천동 1734,37.47717,126.94115,지진대피소
교체어린이공원,서울특별시 관악구 봉천동 196-193,37.47332,126.96403,지진대피소
원당어린이공원,서울특별시 관악구 봉천동 196-2,37.47485,126.96344,지진대피소
인헌어린이공원,서울특별시 관악구 봉천동 196-240,37.4754,126.96258,지진대피소
은천어린이공원,서울특별시 관악구 봉천동 635-309,37.4883,126.94302,지진대피소
국지어린이공원,서울특별시 관악구 봉천동 635-429,37.48988,126.94067,지진대피소
용담어린이공원,서울특별시 관악구 봉천동 850-8,37.47551,126.94358,지진대피소
장군봉근린공원,서울특별시 관악구 봉천동 산149-8,37.48101,126.9365,지진대피소
까치산근린공원,서울특별시 관악구 봉천동 산66-1,37.47781,126.967,지진대피소
롯데백화점 관악점 지하 2~7층 주차장,서울특별시 관악구 봉천로 209,37.49054,126.92505,민방위대피시설
신림동주민센터,서울특별시 관악구 봉천로 224,37.4895,126.92635,무더위쉼터
보라매동주민센터,서울특별시 관악구 봉천로 279-8,37.48817,126.9328,"무더위쉼터, 한파쉼터"
두산(아)1단지경로당,서울특별시 관악구 봉천로 387,37.48455,126.9428,무더위쉼터
두산(아)2단지경로당,서울특별시 관악구 봉천로 387,37.48455,126.94287,무더위쉼터
원당초등학교 운동장,서울특별시 관악구 봉천로 505,37.48114,126.95621,지진대피소
가야위드안 지하1층,서울특별시 관악구 봉천로12길 39,37.48695,126.93013,민방위대피시설
당곡고등학교 운동장,서울특별시 관악구 봉천로21길 108,37.49225,126.93432,지진대피소
보라매경로당,서울특별시 관악구 봉천로21길 35,37.48847,126.93407,"무더위쉼터, 한파쉼터"
선봉어린이공원,서울특별시 관악구 봉천로27길 20,37.48514,126.93963,지진대피소
은천경로당,서울특별시 관악구 봉천로27길 45,37.48576,126.94084,"무더위쉼터, 한파쉼터"
은천동주민센터,서울특별시 관악구 봉천로33나길 30,37.48531,126.94241,"무더위쉼터, 한파쉼터"
중앙사회복지관,서울특별시 관악구 봉천로41길 33,37.48436,126.94807,무더위쉼터
중앙어린이공원,서울특별시 관악구 봉천로41길 35,37.48435,126.94827,지진대피소
해태어린이공원,서울특별시 관악구 서림3길 47,37.47252,126.94059,지진대피소
서림경로당,서울특별시 관악구 서림3길 47,37.47232,126.94062,"무더위쉼터, 한파쉼터"
서원경로당,서울특별시 관악구 서원3길 10,37.47683,126.93323,"무더위쉼터, 한파쉼터"
서원어린이공원,서울특별시 관악구 서원3길 10,37.47672,126.93342,지진대피소
봉현초등학교 운동장,서울특별시 관악구 성현로 117,37.49075,126.95459,지진대피소
구암중학교 운동장,서울특별시 관악구 성현로 53,37.49277,126.94756,지진대피소
구암고등학교 운동장,서울특별시 관악구 성현로 57,37.49222,126.95075,지진대피소
관악드림타운(아)경로당,서울특별시 관악구 성현로 80,37.48974,126.95016,무더위쉼터
관악드림타운(아) 지하주차장15 (지하1~2층),서울특별시 관악구 성현로 80,37.48977,126.95062,민방위대피시설
관수경로당,서울특별시 관악구 승방3나길 14,37.47288,126.98054,"무더위쉼터, 한파쉼터"
상록어린이공원,서울특별시 관악구 승방3나길 14,37.4729,126.98038,지진대피소
광안빌딩 지하1~4층,서울특별시 관악구 시흥대로 578,37.48426,126.90329,민방위대피시설
문성어린이공원,서울특별시 관악구 시흥대로164길 27,37.48187,126.90305,지진대피소
새들어린이공원,서울특별시 관악구 신림동 1441-42,37.48867,126.92574,지진대피소
봉림어린이공원,서울특별시 관악구 신림동 1510-2,37.48272,126.9357,지진대피소
태양어린이공원,서울특별시 관악구 신림동 1542-1,37.4685,126.93649,지진대피소
사우촌어린이공원,서울특별시 관악구 신림동 1555-1,37.46756,126.93417,지진대피소
난곡어린이공원,서울특별시 관악구 신림동 1563-56,37.47412,126.91528,지진대피소
쑥고개어린이공원,서울특별시 관악구 신림동 1564-68,37.47586,126.9408,지진대피소
호박골어린이공원,서울특별시 관악구 신림동 1580-22,37.48199,126.92396,지진대피소
남강어린이공원,서울특별시 관악구 신림동 1678-12,37.47351,126.92464,지진대피소
약수어린이공원,서울특별시 관악구 신림동 1685,37.47319,126.91247,지진대피소
합실어린이공원,서울특별시 관악구 신림동 1704-4,37.46511,126.92705,지진대피소
목화어린이공원,서울특별시 관악구 신림동 1716-1,37.46791,126.9423,지진대피소
신화어린이공원,서울특별시 관악구 신림동 408-10,37.47672,126.9357,지진대피소
새숲어린이공원,서울특별시 관악구 신림동 539-14,37.4824,126.91307,지진대피소
보명어린이공원,서울특별시 관악구 신림동 610-298,37.47561,126.92557,지진대피소
무궁화어린이공원,서울특별시 관악구 신림동 645-1,37.46968,126.92357,지진대피소
미도어린이공원,서울특별시 관악구 신림동 675-200,37.46284,126.9153,지진대피소
신라어린이공원,서울특별시 관악구 신림동 744-1,37.47361,126.91258,지진대피소
대협어린이공원,서울특별시 관악구 신림동 746-32,37.47483,126.91338,지진대피소
한라어린이공원,서울특별시 관악구 신림동 750-39,37.47568,126.91474,지진대피소
서광어린이공원,서울특별시 관악구 신림동 98-402,37.47521,126.94267,지진대피소
신림동주민센터,서울특별시 관악구 신림동길 14,37.48739,126.9271,한파쉼터
대학동주민센터,서울특별시 관악구 신림로 111,37.4706,126.93696,"무더위쉼터, 한파쉼터"
신성초등학교 운동장,서울특별시 관악구 신림로 114,37.47148,126.93685,지진대피소
서울대벤처타운역 (지하1~2층),서울특별시 관악구 신림로 144,37.47209,126.93397,민방위대피시설
영광빌딩 지하1~2층 주차장,서울특별시 관악구 신림로 158,37.47293,126.93387,민방위대피시설
태영빌딩 지하1층,서울특별시 관악구 신림로 206,37.47569,126.93743,민방위대피시설
관악산 만남의 광장,서울특별시 관악구 신림로 23,37.46858,126.94529,지진대피소
서원동주민센터,서울특별시 관악구 신림로 282,37.47978,126.93127,"무더위쉼터, 한파쉼터"
타임스트림(구 포도몰) 지하3~7층,서울특별시 관악구 신림로 330,37.48384,126.93017,민방위대피시설
sk허브그린 지하2~4층,서울특별시 관악구 신림로 344,37.48515,126.92996,민방위대피시설
신림중학교 운동장,서울특별시 관악구 신림로 40,37.47053,126.94494,지진대피소
삼성고등학교 운동장,서울특별시 관악구 신림로 41,37.46978,126.94364,지진대피소
신동아아파트 정문 지하1층~지하2층 주차장,서울특별시 관악구 신림로11길 151,37.46424,126.94069,민방위대피시설
서림동주민센터,서울특별시 관악구 신림로29길 6,37.47499,126.93499,"무더위쉼터, 한파쉼터"
신림현대(아)경로당,서울특별시 관악구 신림로29길 8,37.47512,126.93246,무더위쉼터
신림현대아파트 110동 지하1층 주차장,서울특별시 관악구 신림로29길 8,37.4751,126.93248,민방위대피시설
동문아파트 지하1층 주차장,서울특별시 관악구 신림로31가길 19,37.47633,126.9358,민방위대피시설
행복경로당,서울특별시 관악구 신림로36길 12-10,37.47562,126.93793,"무더위쉼터, 한파쉼터"
삼성중학교 운동장,서울특별시 관악구 신림로3가길 39-24,37.46812,126.94307,지진대피소
건영신림5차아파트 정문 지하1층주차장,서울특별시 관악구 신림로3가길 45-10,37.46819,126.94182,민방위대피시설
관악문화재단 지하 2층,"서울특별시 관악구 신림로3길 35, 관악문화관도서관",37.46751,126.94481,민방위대피시설
건영3차(아)경로당,서울특별시 관악구 신림로3길 40,37.46712,126.94257,무더위쉼터
신관중학교 운동장,서울특별시 관악구 신림로48길 17-16,37.4802,126.93445,지진대피소
신관경로당,서울특별시 관악구 신림로48길 25,37.4794,126.93345,"무더위쉼터, 한파쉼터"
색동경로당,서울특별시 관악구 신림로70길 74,37.4865,126.93269,"무더위쉼터, 한파쉼터"
색동어린이공원,서울특별시 관악구 신림로70길 74,37.48645,126.93271,지진대피소
새빛어린이공원,서울특별시 관악구 신사로10길 29,37.48615,126.91518,지진대피소
신한은행 신림동,서울특별시 관악구 신원로 26,37.48062,126.92927,기후동행쉼터
동부(아)경로당,서울특별시 관악구 신원로 26,37.48055,126.92918,무더위쉼터
신림동부아파트 상가101동 지하1층주차장,서울특별시 관악구 신원로 26,37.48053,126.92924,민방위대피시설
신원동주민센터,서울특별시 관악구 신원로3길 13,37.48162,126.92744,"무더위쉼터, 한파쉼터"
청룡동주민센터,서울특별시 관악구 쑥고개로 44,37.47913,126.94162,"무더위쉼터, 한파쉼터"
일선경로당,서울특별시 관악구 쑥고개로26길 24,37.47782,126.94953,"무더위쉼터, 한파쉼터"
일선어린이공원,서울특별시 관악구 쑥고개로26길 24,37.47798,126.94946,지진대피소
벽산블루밍(아)3단지경로당,서울특별시 관악구 양녕로 117,37.49205,126.94269,"무더위쉼터, 한파쉼터"
두산(아)임대3단지경로당,서울특별시 관악구 양녕로 31,37.48516,126.94579,"무더위쉼터, 한파쉼터"
강감찬관악종합사회복지관,서울특별시 관악구 양녕로 70,37.48817,126.94658,무더위쉼터
신봉초등학교 운동장,서울특별시 관악구 양녕로6나길 1,37.48505,126.94882,지진대피소
신봉아파트101동 지하1층,서울특별시 관악구 양녕로6나길 18,37.48493,126.94966,민방위대피시설
신봉(아)경로당,서울특별시 관악구 양녕로6나길 18,37.48492,126.9496,무더위쉼터
새싹어린이공원,서울특별시 관악구 양녕로6다길 11-4,37.48446,126.9496,지진대피소
장수경로당,서울특별시 관악구 양녕로6다길 11-4,37.48446,126.94937,"무더위쉼터, 한파쉼터"
중앙동주민센터,서울특별시 관악구 양녕로6다길 7,37.48419,126.94975,"무더위쉼터, 한파쉼터"
원신경로당,서울특별시 관악구 양지10길 15-1,37.47045,126.92799,"무더위쉼터, 한파쉼터"
은천초등학교 운동장,서울특별시 관악구 은천로 69,37.48673,126.94293,지진대피소
벽산블루밍(아)1단지경로당,서울특별시 관악구 은천로 93,37.48948,126.94485,무더위쉼터
벽산블루밍(아)2단지경로당,서울특별시 관악구 은천로 93,37.48938,126.9448,무더위쉼터
국사봉경로당,서울특별시 관악구 은천로15길 13-2,37.4875,126.9437,"무더위쉼터, 한파쉼터"
벽산블루밍3차(아)경로당,서울특별시 관악구 은천로15길 24,37.48841,126.94444,무더위쉼터
서울관광고등학교 운동장,서울특별시 관악구 은천로15길 25,37.48845,126.94359,지진대피소
구암경로당,서울특별시 관악구 은천로23길 19,37.48769,126.94808,"무더위쉼터, 한파쉼터"
중앙경로당,서울특별시 관악구 은천로26길 14,37.48593,126.95041,"무더위쉼터, 한파쉼터"
관악동부센트레빌 지하주차장 (지하1~3층),서울특별시 관악구 은천로33길 5,37.4872,126.95099,민방위대피시설
관악동부센트레빌(아)경로당,서울특별시 관악구 은천로33길 5,37.48739,126.95079,무더위쉼터
성현경로당,서울특별시 관악구 은천로35길 40-3,37.48802,126.9542,"무더위쉼터, 한파쉼터"
은천2단지아파트 지하1층주차장,"서울특별시 관악구 인헌12길 46-1, 지하1층",37.46997,126.96456,민방위대피시설
은천1단지아파트 지하3층주차장,서울특별시 관악구 인헌12길 46-2,37.47139,126.96485,민방위대피시설
은천2단지(아)경로당,서울특별시 관악구 인헌12길 47,37.47061,126.96526,무더위쉼터
반석푸른숲경로당,서울특별시 관악구 인헌16다길 14,37.46866,126.96583,무더위쉼터
시냇가푸른나무교회 지하1층,"서울특별시 관악구 인헌1길 29, 시냇가푸른나무교회 지하1층",37.47481,126.96869,민방위대피시설
밤골어린이공원,서울특별시 관악구 인헌3가길 8,37.47408,126.96725,지진대피소
밤골경로당,서울특별시 관악구 인헌3가길 8,37.4739,126.96736,"무더위쉼터, 한파쉼터"
덕양경로당,서울특별시 관악구 인헌4길 20,37.47483,126.96591,"무더위쉼터, 한파쉼터"
농협 지하1층,"서울특별시 관악구 인헌6길 16, 지하1층",37.47417,126.96605,민방위대피시설
인헌중학교 운동장,서울특별시 관악구 인헌9길 35,37.47284,126.9692,지진대피소
인헌고등학교 운동장,서울특별시 관악구 인헌9길 74,37.47189,126.96989,지진대피소
송현경로당,서울특별시 관악구 장군봉1길 45-6,37.48189,126.94247,"무더위쉼터, 한파쉼터"
봉림중학교 운동장,서울특별시 관악구 장군봉길 72,37.47932,126.93875,지진대피소
신사동주민센터,서울특별시 관악구 조원로 142,37.4855,126.9181,"무더위쉼터, 한파쉼터"
신사경로당,서울특별시 관악구 조원로 151-1,37.48591,126.91911,"무더위쉼터, 한파쉼터"
힐스테이트뉴포레(아)경로당,서울특별시 관악구 조원로 25,37.4841,126.9054,무더위쉼터
조원경로당,서울특별시 관악구 조원로 48,37.48349,126.90775,"무더위쉼터, 한파쉼터"
조원(아)경로당,서울특별시 관악구 조원로11길 24,37.48419,126.9075,무더위쉼터
조원동주민센터,서울특별시 관악구 조원로12길 25,37.48259,126.90781,"무더위쉼터, 한파쉼터"
신도브래뉴(아)경로당,서울특별시 관악구 조원로16길 12,37.48336,126.91077,무더위쉼터
구립강남경로당,서울특별시 관악구 조원로4길 24,37.48234,126.9047,"무더위쉼터, 한파쉼터"
e편한세상서울대입구2차(아)경로당,서울특별시 관악구 참숯1길 19,37.47794,126.94237,무더위쉼터
서광경로당,서울특별시 관악구 참숯5길 38,37.47611,126.94175,"무더위쉼터, 한파쉼터"
영락고등학교 운동장,서울특별시 관악구 청룡16길 25,37.47628,126.94431,지진대피소
e편한세상서울대입구(아)경로당,서울특별시 관악구 청룡16길 43,37.47632,126.94245,무더위쉼터
관악초등학교 운동장,서울특별시 관악구 청룡4길 49,37.48067,126.94362,지진대피소
