대피소명,주소,위도,경도,유형
하버라인3단지  지하1~2층 주차장,"서울특별시 구로구 항동로 43 (항동, 하버라인 3단지)",36.57517959560143,126.8255629811846,민방위대피시설
경남아파트 (지하1층~지하3층),"서울특별시 강남구 논현로 209 (도곡동, 경남아파트)",36.58504557308193,127.03954386367828,민방위대피시설
관악 위버폴리스 (지하2~6층),"서울특별시 관악구 관악로 195 (봉천동, 관악위버폴리스)",36.57888850973873,126.95300067517913,민방위대피시설
포스코트아파트 (지하1층~지하2층),"서울특별시 강남구 남부순환로381길 15 (도곡동, 포스코트아파트)",36.58408120652213,127.04627222541838,민방위대피시설
동진빌딩 지하2~3층,"서울특별시 관악구 관악로 217 (봉천동, 동진빌딩)",36.58054958353603,126.95435962177405,민방위대피시설
사가정역(지하 1~3층),"서울특별시 중랑구 사가정로 지하 393 (면목동, 사가정역)",36.67875579568116,127.08630974861497,민방위대피시설
신봉아파트101동 지하1층,"서울특별시 관악구 양녕로6나길 18 (봉천동, 신봉아파트)",36.58110716106343,126.94947460074508,민방위대피시설
서울숲 한라시그마밸리(지하1~5층),"서울특별시 성동구 성수이로 51, 서울숲한라시그마벨리 (성수동2가)",36.63644488053927,127.0536525813628,민방위대피시설
사당롯데캐슬골든포레 108동 지하3층주차장,"서울특별시 동작구 사당로 90, 108동 (사당동, 사당 롯데캐슬 골든포레)",36.58789543161103,126.9619399835563,민방위대피시설
금광아크존 지하 1~2층,"서울특별시 강남구 압구정로42길 36 (신사동, 금광아크존1)",36.62273254411338,127.03343641536692,민방위대피시설
서초호반써밋아파트 지하1~2층,"서울특별시 서초구 양재대로2길 109 (우면동, 서초호반써밋)",36.55260325550487,127.01231641265068,민방위대피시설
하얏트호텔(지하1~2층),"서울특별시 용산구 소월로 322, 하얏트호텔 지하 1~2층 (한남동)",36.63572439004362,126.99706038927064,민방위대피시설
제일기획빌딩(지하3~4층),"서울특별시 용산구 이태원로 222, 제일기획 (한남동)",36.63113586043159,126.99806898361985,민방위대피시설
지하철 한강진역(지하1~4층),"서울특별시 용산구 이태원로 지하287, 6호선 한강진역 지하 4층 (한남동)",36.63698732606438,127.00104007119369,민방위대피시설
신길동 힐스테이트클래시안 아파트 지하주차장 B2~B4층,"서울특별시 영등포구 신길로28길 9(신길동, 힐스테이트 클래시안)",36.60030648811277,126.91219174607568,민방위대피시설
보광동신동아아파트 지하1층,"서울특별시 용산구 장문로 104 (보광동, 신동아아파트)",36.622038770594834,127.0010502783918,민방위대피시설
벽산상가 지하1층,"서울특별시 노원구 섬밭로 209 (하계동, 신한은행)",36.731641555754464,127.06270539256812,민방위대피시설
방송회관 지하1~6층 주차장,"서울특별시 양천구 목동동로 233 (목동, 한국방송회관)",36.62314055326446,126.87224133801996,민방위대피시설
지웰홈스 왕십리 지하1층~지하2층,"서울특별시 성동구 고산자로14길 26 (행당동, 지웰홈스 왕십리)",36.659640275410055,127.036371148654,민방위대피시설
고척동아한신아파트(지하1층 주차장),"서울특별시 구로구 중앙로6길 17(고척동, 고척동 동아한신아파트)",36.5970916348086,126.86594047818082,민방위대피시설
고척아이파크아파트RD(모든 동 지하1~2층 주차장),"서울특별시 구로구 중앙로5길 59 (고척동, 고척아이파크)",36.59679716172919,126.86026586525776,민방위대피시설
남해오네뜨아파트 지하주차장 1층,"서울특별시 동작구 사당로2가길 173 (사당동, 남해오네뜨아파트)",36.583250993680416,126.9651593639264,민방위대피시설
사당자이아파트 2주차장 지하2층,"서울특별시 동작구 사당로2가길 102 (사당동, 사당자이아파트)",36.584869825190815,126.96210743309652,민방위대피시설
삼호그린아파트 상가주차장 지하1층,"서울특별시 동작구 사당로2가길 188 (사당동, 삼호그린아파트)",36.58221940014454,126.9649481115922,민방위대피시설
꿈의숲 아이파크 지하주차장(지하2층),서울특별시 성북구 돌곶이로40길 46(장위동),36.71534733559764,127.0472993072935,민방위대피시설
