대피소명,주소,위도,경도,유형
공항철도1호선 청라국제도시역,,37.556409,126.624648,비상대피시설(지하철역)
4호선 동대문역,,37.57142,127.009745,비상대피시설(지하철역)
공항철도1호선 검암역,,37.569098,126.674007,비상대피시설(지하철역)
공항철도1호선 계양역,,37.571662,126.7363,비상대피시설(지하철역)
공항철도1호선 김포공항역,,37.561842,126.801904,비상대피시설(지하철역)
공항철도1호선 마곡나루역,,37.565543,126.827378,비상대피시설(지하철역)
공항철도1호선 디지털미디어시티역,,37.576958,126.898609,비상대피시설(지하철역)
공항철도1호선 홍대입구역,,37.557438,126.926715,비상대피시설(지하철역)
공항철도1호선 공덕역,,37.54253,126.952024,비상대피시설(지하철역)
공항철도1호선 서울역,,37.553247,126.969769,비상대피시설(지하철역)
4호선 혜화역,,37.582336,127.001844,비상대피시설(지하철역)
4호선 한성대입구(삼선교)역,,37.588458,127.006221,비상대피시설(지하철역)
4호선 성신여대입구(돈암)역,,37.592624,127.016403,비상대피시설(지하철역)
4호선 길음역,,37.603407,127.025053,비상대피시설(지하철역)
4호선 미아사거리역,,37.613292,127.030053,비상대피시설(지하철역)
4호선 미아(서울사이버대학)역,,37.62667,127.025983,비상대피시설(지하철역)
4호선 수유(강북구청)역,,37.638052,127.025732,비상대피시설(지하철역)
9호선(연장) 중앙보훈병원역,,37.529191,127.148739,비상대피시설(지하철역)
9호선(연장) 둔촌오륜역,,37.519683,127.137989,비상대피시설(지하철역)
9호선(연장) 올림픽공원(한국체대)역,,37.516269,127.130288,비상대피시설(지하철역)
9호선(연장) 한성백제역,,37.516404,127.116503,비상대피시설(지하철역)
9호선(연장) 송파나루역,,37.510372,127.112216,비상대피시설(지하철역)
9호선(연장) 석촌역,,37.505208,127.10704,비상대피시설(지하철역)
9호선(연장) 석촌고분역,,37.502558,127.097033,비상대피시설(지하철역)
9호선(연장) 삼전역,,37.504738,127.088025,비상대피시설(지하철역)
9호선(연장) 종합운동장역,,37.511426,127.076275,비상대피시설(지하철역)
4호선 쌍문역,,37.648627,127.034709,비상대피시설(지하철역)
9호선(연장) 봉은사역,,37.514219,127.060245,비상대피시설(지하철역)
9호선(연장) 삼성중앙역,,37.513011,127.053282,비상대피시설(지하철역)
9호선(연장) 선정릉역,,37.510297,127.043999,비상대피시설(지하철역)
9호선(연장) 언주역,,37.507287,127.033868,비상대피시설(지하철역)
9호선 신논현역,,37.504598,127.02506,비상대피시설(지하철역)
9호선 사평역,,37.504206,127.015259,비상대피시설(지하철역)
9호선 고속터미널역,,37.50598,127.004403,비상대피시설(지하철역)
9호선 신반포역,,37.503415,126.995925,비상대피시설(지하철역)
9호선 구반포역,,37.501364,126.987332,비상대피시설(지하철역)
